INCNO,CAD_CODE,PRIORITY,Inc_Type,IncDesc,ZONE,ZIP,INC_DATE,ActionCode,ActionDesc,FixPropUse,PropLoss,PropValue,PropSaved,IncTypeDesc,Civ_Inj,Civ_Fatal,FS_Inj,FS_Fatal,ObjectId
2019000317,FIREA,1,651,"SMOKE SCARE, ODOR OF SMOKE",112,68527,47:25.0,92,STANDBY,NULL,NULL,NULL,NULL,NULL,0,0,0,0,137
2019000111,4B3A,2,300,"RESCUE, EMS INCIDENT, OTHER",64,68522,34:44.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,138
2019000013,13D1,4,300,"RESCUE, EMS INCIDENT, OTHER",101,68503,48:14.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,139
2019000366,6C1,3,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,15:37.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,140
2019000082,8O1,1,300,"RESCUE, EMS INCIDENT, OTHER",02WA16,0,09:42.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,141
2019000157,17B1,2,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,14:56.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,142
2019000112,FIREC,3,111,BUILDING FIRE,62,68502,02:58.0,56,PROVIDE AIR SUPPLY,1 OR 2 FAMILY DWELLING,90000,218100,128100,BUILDING FIRE,1,0,1,0,143
2019000209,32D1,4,300,"RESCUE, EMS INCIDENT, OTHER",112,68527,16:45.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,144
2019000367,OMEGAD,14,300,"RESCUE, EMS INCIDENT, OTHER",62,68502,23:03.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,145
2019000113,23C7I,3,300,"RESCUE, EMS INCIDENT, OTHER",113,68527,31:37.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,146
2019000210,33C2T,3,300,"RESCUE, EMS INCIDENT, OTHER",181,68516,34:47.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,147
2019000083,FIREA,1,740,"UNINTENTIONAL TRANSMISSION OF ALARM, OTHER",152,68510,15:42.0,92,STANDBY,NULL,NULL,NULL,NULL,NULL,0,0,0,0,148
2019000368,17B1,2,300,"RESCUE, EMS INCIDENT, OTHER",152,68510,27:33.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,149
2019000211,6D2E,4,300,"RESCUE, EMS INCIDENT, OTHER",111,68504,52:39.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,150
2019000114,ODOR,1,622,NO INCIDENT FOUND ON ARRIVAL AT DISPATCH ADDRESS,62,68502,56:20.0,81,INCIDENT COMMAND,NULL,NULL,NULL,NULL,NULL,0,0,0,0,151
2019000158,1A1,1,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,18:17.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,152
2019000319,13C1,3,300,"RESCUE, EMS INCIDENT, OTHER",182,68516,48:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,153
2019000014,32B1,2,300,"RESCUE, EMS INCIDENT, OTHER",73,68502,02:31.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,154
2019000115,32B2,2,300,"RESCUE, EMS INCIDENT, OTHER",62,68502,09:56.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,155
2019000212,21D3M,4,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,05:32.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,156
2019000159,6D1E,4,300,"RESCUE, EMS INCIDENT, OTHER",91,68516,23:11.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,157
2019000015,29D2P,4,324,MOTOR VEHICLE ACCIDENT WITH NO INJURIES.,62,68502,13:45.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,158
2019000320,32B1,2,300,"RESCUE, EMS INCIDENT, OTHER",17,68528,55:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,159
2019000116,WIRES,1,444,POWER LINE DOWN,121,68504,36:03.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,160
2019000117,GRASFIRE,2,622,NO INCIDENT FOUND ON ARRIVAL AT DISPATCH ADDRESS,121,68504,41:20.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,161
2019000160,32B2,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,07:02.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,162
2019000118,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",101,68503,47:31.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,163
2019000369,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,37:27.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,164
2019000084,ODOR,1,400,"HAZARDOUS CONDITION, OTHER",111,68504,25:13.0,81,INCIDENT COMMAND,NULL,NULL,NULL,NULL,NULL,0,0,0,0,165
2019000016,9.00E+03,5,300,"RESCUE, EMS INCIDENT, OTHER",02WA50,0,26:29.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,166
2019000321,SPECDUTY,1,553,PUBLIC SERVICE,22,68521,55:40.0,70,"ASSISTANCE, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,167
2019000322,17D4G,4,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,00:09.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,168
2019000213,ACCLE,1,300,"RESCUE, EMS INCIDENT, OTHER",1,68503,29:19.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,169
2019000161,12B1,2,300,"RESCUE, EMS INCIDENT, OTHER",45,68521,19:52.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,170
2019000017,12D2,4,300,"RESCUE, EMS INCIDENT, OTHER",211,68516,51:42.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,171
2019000085,17B1,2,300,"RESCUE, EMS INCIDENT, OTHER",5,68528,29:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,172
2019000370,CODET,1,424,CARBON MONOXIDE INCIDENT,34,68521,11:50.0,40,"HAZARDOUS CONDITION, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,173
2019000323,33A1T,1,300,"RESCUE, EMS INCIDENT, OTHER",304,68526,03:11.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,174
2019000214,FIREA,1,700,"FALSE ALARM OR FALSE CALL, OTHER",61,68502,41:43.0,92,STANDBY,NULL,NULL,NULL,NULL,NULL,0,0,0,0,175
2019000215,17D4,4,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,45:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,176
2019000216,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",51,68510,17:14.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,177
2019000217,FIREA,1,735,ALARM SYSTEM SOUNDED DUE TO MALFUNCTION,52,68510,37:26.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,178
2019000218,WALKIN,1,300,"RESCUE, EMS INCIDENT, OTHER",11,68504,16:40.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,179
2019000219,FIREC,3,911,CITIZEN COMPLAINT,12,68503,29:13.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,180
2019000220,12A2,1,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,07:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,181
2019000221,1A1,1,300,"RESCUE, EMS INCIDENT, OTHER",171,68506,54:59.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,182
2019000222,FIREB,2,651,"SMOKE SCARE, ODOR OF SMOKE",52,68510,15:01.0,92,STANDBY,NULL,NULL,NULL,NULL,NULL,0,0,0,0,183
2019000223,21A1M,1,300,"RESCUE, EMS INCIDENT, OTHER",3,68508,29:56.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,184
2019000224,17B1,2,300,"RESCUE, EMS INCIDENT, OTHER",132,68507,39:13.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,185
2019000225,6D4E,4,300,"RESCUE, EMS INCIDENT, OTHER",181,68516,52:18.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,186
2019000226,32B2,2,300,"RESCUE, EMS INCIDENT, OTHER",62,68502,15:59.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,187
2019000227,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",56,68522,25:01.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,188
2019000228,17D5,4,300,"RESCUE, EMS INCIDENT, OTHER",101,68503,25:32.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,189
2019000229,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",13,68508,33:08.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,190
2019000230,26A1,1,300,"RESCUE, EMS INCIDENT, OTHER",92,68512,57:27.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,191
2019000231,OMEGAD,14,300,"RESCUE, EMS INCIDENT, OTHER",161,68506,16:50.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,192
2019000232,26A10,1,300,"RESCUE, EMS INCIDENT, OTHER",65,68522,26:22.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,193
2019000233,10D5,4,300,"RESCUE, EMS INCIDENT, OTHER",162,68506,39:17.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,194
2019000234,6D1,4,300,"RESCUE, EMS INCIDENT, OTHER",121,68504,08:54.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,195
2019000235,26A7,1,300,"RESCUE, EMS INCIDENT, OTHER",72,68502,05:02.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,196
2019000236,26C2,3,300,"RESCUE, EMS INCIDENT, OTHER",161,68506,20:17.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,197
2019000237,25A1,1,300,"RESCUE, EMS INCIDENT, OTHER",65,68522,22:57.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,198
2019000238,6D2A,4,300,"RESCUE, EMS INCIDENT, OTHER",62,68502,03:00.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,199
2019000239,26A10,1,300,"RESCUE, EMS INCIDENT, OTHER",163,68506,13:14.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,200
2019000240,23C1A,3,300,"RESCUE, EMS INCIDENT, OTHER",63,68502,50:11.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,201
2019000241,26C1,3,300,"RESCUE, EMS INCIDENT, OTHER",24,68521,16:55.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,202
2019000242,23C7I,3,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,48:40.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,203
2019000243,6D2E,4,300,"RESCUE, EMS INCIDENT, OTHER",72,68502,06:31.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,204
2019000119,FIREB,2,200,"OVERPRESSURE RUPTURE, EXPLOSION, OVERHEAT OTHER",62,68502,03:09.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,205
2019000244,ODOR,1,412,GAS LEAK (NATURAL GAS OR LPG),3,68508,10:25.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,206
2019000245,6D4,4,300,"RESCUE, EMS INCIDENT, OTHER",24,68521,57:42.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,207
2019000246,SUSPART,1,471,"EXPLOSIVE, BOMB REMOVAL (FOR BOMB SCARE, USE 721)",181,68516,58:21.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,208
2019000247,STILL,1,520,"WATER PROBLEM, OTHER",52,68510,08:02.0,84,REFER TO PROPER AUTHORITY,NULL,NULL,NULL,NULL,NULL,0,0,0,0,209
2019000248,6D2,4,300,"RESCUE, EMS INCIDENT, OTHER",2,68503,15:24.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,210
2019000249,26D1,4,300,"RESCUE, EMS INCIDENT, OTHER",173,68506,23:18.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,211
2019000250,6D2A,4,300,"RESCUE, EMS INCIDENT, OTHER",64,68522,06:25.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,212
2019000251,17A2G,1,300,"RESCUE, EMS INCIDENT, OTHER",161,68506,08:57.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,213
2019000252,31C1,3,300,"RESCUE, EMS INCIDENT, OTHER",162,68506,28:27.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,214
2019000086,28C2U,3,300,"RESCUE, EMS INCIDENT, OTHER",112,68527,47:01.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,215
2019000371,6D2E,4,300,"RESCUE, EMS INCIDENT, OTHER",181,68516,45:37.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,216
2019000324,32B2,2,300,"RESCUE, EMS INCIDENT, OTHER",02YH03,0,08:14.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,217
2019000120,6D1A,4,300,"RESCUE, EMS INCIDENT, OTHER",121,68504,08:08.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,218
2019000325,6D3,4,300,"RESCUE, EMS INCIDENT, OTHER",517,0,09:06.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,219
2019000372,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",64,68522,01:29.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,220
2019000087,32B3,2,300,"RESCUE, EMS INCIDENT, OTHER",202,68512,51:17.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,221
2019000121,FIREA,1,745,"ALARM SYSTEM ACTIVATION, NO FIRE - UNINTENTIONAL",191,68516,17:40.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,222
2019000088,13A1,1,321,"EMS CALL, EXCLUDING VEHICLE ACCIDENT WITH INJURY",24,68521,18:29.0,31,PROVIDE FIRST AID & CHECK FOR INJURIES,NULL,NULL,NULL,NULL,NULL,0,0,1,0,223
2019000122,9B1,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,58:43.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,224
2019000089,26A1,1,300,"RESCUE, EMS INCIDENT, OTHER",1,68503,41:49.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,225
2019000123,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",65,68522,12:29.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,226
2019000090,FIREC,3,300,"RESCUE, EMS INCIDENT, OTHER",02DE06,0,44:42.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,227
2019000018,23C3I,3,300,"RESCUE, EMS INCIDENT, OTHER",81,68516,20:43.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,228
2019000124,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",5,68528,34:08.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,229
2019000091,10D4,4,300,"RESCUE, EMS INCIDENT, OTHER",27,68524,44:44.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,230
2019000125,1A1,1,300,"RESCUE, EMS INCIDENT, OTHER",184,68526,48:09.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,231
2019000019,23D1A,4,300,"RESCUE, EMS INCIDENT, OTHER",153,68510,20:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,232
2019000092,FIREA,1,611,DISPATCHED & CANCELED EN ROUTE,63,68502,01:43.0,93,CANCELLED EN ROUTE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,233
2019000373,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,27:18.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,234
2019000126,ACCLE,1,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,48:41.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,235
2019000020,FIREB,2,622,NO INCIDENT FOUND ON ARRIVAL AT DISPATCH ADDRESS,3,68508,05:26.0,80,"INFORMATION, INVESTIGATION & ENFORCEMENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,236
2019000093,26A7,1,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,03:26.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,237
2019000162,17A3,1,300,"RESCUE, EMS INCIDENT, OTHER",91,68516,10:14.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,238
2019000326,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",34,68521,55:40.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,239
2019000163,10C3,3,300,"RESCUE, EMS INCIDENT, OTHER",181,68516,19:48.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,240
2019000374,21B2M,2,300,"RESCUE, EMS INCIDENT, OTHER",2,68503,54:47.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,241
2019000094,10D4,4,300,"RESCUE, EMS INCIDENT, OTHER",122,68507,06:56.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,242
2019000375,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",81,68516,57:03.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,243
2019000327,26C2,3,300,"RESCUE, EMS INCIDENT, OTHER",302,68516,57:04.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,244
2019000164,12D2,4,300,"RESCUE, EMS INCIDENT, OTHER",162,68506,20:46.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,245
2019000021,21B2M,2,300,"RESCUE, EMS INCIDENT, OTHER",1,68503,41:52.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,246
2019000127,32D1,4,300,"RESCUE, EMS INCIDENT, OTHER",82,68512,54:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,247
2019000328,31D3,4,300,"RESCUE, EMS INCIDENT, OTHER",153,68510,33:22.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,248
2019000095,31A2,1,300,"RESCUE, EMS INCIDENT, OTHER",11,68504,21:39.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,249
2019000165,6D2E,4,300,"RESCUE, EMS INCIDENT, OTHER",151,68510,23:54.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,250
2019000129,STILL,1,651,"SMOKE SCARE, ODOR OF SMOKE",83,68512,03:07.0,85,ENFORCE CODES,NULL,NULL,NULL,NULL,NULL,0,0,0,0,251
2019000022,6D2,4,300,"RESCUE, EMS INCIDENT, OTHER",61,68502,51:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,252
2019000329,19C3,3,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,35:01.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,253
2019000376,31C1,3,300,"RESCUE, EMS INCIDENT, OTHER",83,68512,44:50.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,254
2019000096,32B2,2,300,"RESCUE, EMS INCIDENT, OTHER",102,68527,36:54.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,255
2019000166,12D2,4,300,"RESCUE, EMS INCIDENT, OTHER",71,68502,30:05.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,256
2019000097,26A5,1,300,"RESCUE, EMS INCIDENT, OTHER",151,68510,21:47.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,257
2019000377,26D1,4,300,"RESCUE, EMS INCIDENT, OTHER",91,68516,45:18.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,258
2019000330,31D2,4,300,"RESCUE, EMS INCIDENT, OTHER",132,68507,38:17.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,259
2019000023,17B1G,2,300,"RESCUE, EMS INCIDENT, OTHER",171,68506,51:36.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,260
2019000130,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",174,68520,33:17.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,261
2019000098,26C2,3,300,"RESCUE, EMS INCIDENT, OTHER",22,68521,33:16.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,262
2019000024,21B1T,2,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,55:02.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,263
2019000331,STILL,1,561,UNAUTHORIZED BURNING,102,68527,44:55.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,264
2019000378,25D1V,4,300,"RESCUE, EMS INCIDENT, OTHER",181,68516,23:36.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,265
2019000131,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",02PA50,0,49:36.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,266
2019000099,MEDLE,2,300,"RESCUE, EMS INCIDENT, OTHER",171,68506,50:48.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,267
2019000025,LIFTASST,1,300,"RESCUE, EMS INCIDENT, OTHER",52,68510,35:55.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,268
2019000167,FIREA,1,700,"FALSE ALARM OR FALSE CALL, OTHER",26,68524,31:49.0,63,RESTORE FIRE ALARM SYSTEM,NULL,NULL,NULL,NULL,NULL,0,0,0,0,269
2019000332,26C2,3,300,"RESCUE, EMS INCIDENT, OTHER",173,68506,12:42.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,270
2019000168,13D1,4,300,"RESCUE, EMS INCIDENT, OTHER",1,68503,33:44.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,271
2019000100,26A1,1,300,"RESCUE, EMS INCIDENT, OTHER",53,68508,51:32.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,272
2019000132,WALKIN,1,300,"RESCUE, EMS INCIDENT, OTHER",22,68521,18:28.0,300,"RESCUE, EMS INCIDENT, OTHER",NULL,NULL,NULL,NULL,NULL,0,0,0,0,273
2019000169,ELEVATOR,1,555,"DEFECTIVE ELEVATOR, NO OCCUPANTS",3,68508,46:13.0,86,INVESTIGATE,NULL,NULL,NULL,NULL,NULL,0,0,0,0,274
